layer,source_emotion,eval_vector_emotion,score
8,sad,sad,-0.07220698893070221
8,sad,angry,-0.2220098376274109
8,sad,happy,-0.3334910273551941
8,sad,sad,0.12753555178642273
8,sad,angry,-0.16284231841564178
8,sad,happy,-0.22647926211357117
8,sad,sad,0.12477739155292511
8,sad,angry,-0.3708111345767975
8,sad,happy,-0.10878336429595947
8,sad,sad,0.3060917854309082
8,sad,angry,-0.38304632902145386
8,sad,happy,-0.26049456000328064
8,sad,sad,0.36095523834228516
8,sad,angry,-0.3726431727409363
8,sad,happy,-0.36158856749534607
8,sad,sad,0.312266081571579
8,sad,angry,-0.14080509543418884
8,sad,happy,-0.08371411263942719
8,sad,sad,0.021496202796697617
8,sad,angry,-0.28499430418014526
8,sad,happy,-0.4704377055168152
8,sad,sad,0.3986172676086426
8,sad,angry,-0.1442737579345703
8,sad,happy,0.025894638150930405
8,sad,sad,-0.13394823670387268
8,sad,angry,-0.322879433631897
8,sad,happy,-0.3505890965461731
8,sad,sad,0.07493892312049866
8,sad,angry,-0.008661222644150257
8,sad,happy,-0.46615466475486755
8,sad,sad,0.3776504099369049
8,sad,angry,-0.1740766018629074
8,sad,happy,-0.2749733328819275
8,sad,sad,0.3899502754211426
8,sad,angry,-0.30229508876800537
8,sad,happy,-0.3876728415489197
8,sad,sad,0.5022242665290833
8,sad,angry,-0.29568809270858765
8,sad,happy,-0.3946089446544647
8,sad,sad,0.3513980805873871
8,sad,angry,-0.1544751524925232
8,sad,happy,-0.08433443307876587
8,sad,sad,0.16652454435825348
8,sad,angry,-0.4641929566860199
8,sad,happy,-0.38480496406555176
8,sad,sad,0.3493855595588684
8,sad,angry,-0.35280925035476685
8,sad,happy,-0.27698519825935364
8,sad,sad,0.2994842529296875
8,sad,angry,-0.2679907977581024
8,sad,happy,-0.39219388365745544
8,sad,sad,0.44177159667015076
8,sad,angry,-0.34546422958374023
8,sad,happy,-0.2154347002506256
8,sad,sad,0.3760831952095032
8,sad,angry,-0.30298948287963867
8,sad,happy,-0.17937573790550232
8,sad,sad,-0.06416845321655273
8,sad,angry,-0.02492450177669525
8,sad,happy,-0.2533470392227173
8,sad,sad,0.17632731795310974
8,sad,angry,-0.1674327254295349
8,sad,happy,-0.22803476452827454
8,sad,sad,0.16839031875133514
8,sad,angry,-0.217871755361557
8,sad,happy,-0.23646631836891174
8,sad,sad,0.26314130425453186
8,sad,angry,-0.2689445912837982
8,sad,happy,-0.21173202991485596
8,sad,sad,0.30807584524154663
8,sad,angry,-0.4357205033302307
8,sad,happy,-0.29073095321655273
8,sad,sad,0.24506844580173492
8,sad,angry,-0.2049843668937683
8,sad,happy,-0.45138484239578247
8,sad,sad,0.3165860176086426
8,sad,angry,-0.0901213139295578
8,sad,happy,-0.2508403956890106
8,sad,sad,0.054375842213630676
8,sad,angry,-0.2916571795940399
8,sad,happy,-0.43058887124061584
8,sad,sad,0.3578301668167114
8,sad,angry,-0.10123764723539352
8,sad,happy,-0.31058409810066223
8,sad,sad,0.3806249499320984
8,sad,angry,-0.2940900921821594
8,sad,happy,0.14216268062591553
8,sad,sad,-0.03208942711353302
8,sad,angry,-0.5116487145423889
8,sad,happy,-0.20245420932769775
8,sad,sad,0.07969887554645538
8,sad,angry,-0.28557875752449036
8,sad,happy,-0.3311960995197296
8,sad,sad,0.14545683562755585
8,sad,angry,-0.1790241003036499
8,sad,happy,-0.6373791098594666
8,sad,sad,0.4647659659385681
8,sad,angry,-0.0831776112318039
8,sad,happy,-0.39611852169036865
8,sad,sad,0.23462174832820892
8,sad,angry,-0.16729047894477844
8,sad,happy,-0.47452062368392944
8,sad,sad,0.2953844666481018
8,sad,angry,-0.09438355267047882
8,sad,happy,-0.102369025349617
8,sad,sad,0.2990019917488098
8,sad,angry,-0.4401913285255432
8,sad,happy,-0.13217201828956604
8,sad,sad,0.10616187006235123
8,sad,angry,-0.3077627122402191
8,sad,happy,0.06062174588441849
8,sad,sad,-0.013804860413074493
8,sad,angry,-0.5135716199874878
8,sad,happy,-0.16327469050884247
8,sad,sad,0.16259324550628662
8,sad,angry,-0.3381029963493347
8,sad,happy,-0.28948158025741577
8,sad,sad,0.255093514919281
8,sad,angry,-0.2685922086238861
8,sad,happy,-0.41531461477279663
8,sad,sad,0.19241392612457275
8,sad,angry,-0.09734645485877991
8,sad,happy,-0.2962615489959717
8,sad,sad,0.3203345537185669
8,sad,angry,-0.2438623309135437
8,sad,happy,-0.4142615795135498
8,sad,sad,0.16184160113334656
8,sad,angry,-0.08627840131521225
8,sad,happy,-0.10761871933937073
8,sad,sad,0.02107313647866249
8,sad,angry,-0.1573343575000763
8,sad,happy,-0.3878151774406433
8,sad,sad,0.14225685596466064
8,sad,angry,-0.2061646729707718
8,sad,happy,-0.2725681662559509
8,sad,sad,0.30573520064353943
8,sad,angry,-0.24396726489067078
8,sad,happy,-0.3459864854812622
8,sad,sad,0.25318342447280884
8,sad,angry,-0.3213711082935333
8,sad,happy,-0.20041872560977936
8,sad,sad,0.1729743778705597
8,sad,angry,-0.3633834719657898
8,sad,happy,-0.47633278369903564
8,sad,sad,0.45083487033843994
8,sad,angry,-0.16063320636749268
8,sad,happy,-0.39428654313087463
8,sad,sad,0.32753968238830566
8,sad,angry,-0.12378428876399994
8,sad,happy,-0.3613300621509552
8,sad,sad,0.21807190775871277
8,sad,angry,-0.10079196095466614
8,sad,happy,-0.19693253934383392
8,sad,sad,0.30618616938591003
8,sad,angry,-0.2994160056114197
8,sad,happy,0.09277018904685974
8,sad,sad,-0.07211713492870331
8,sad,angry,-0.46440428495407104
8,sad,happy,-0.17807354032993317
8,sad,sad,0.02642790600657463
8,sad,angry,-0.17925967276096344
8,sad,happy,-0.2451486736536026
8,sad,sad,0.1591111719608307
8,sad,angry,-0.1809111386537552
8,sad,happy,-0.33719509840011597
8,sad,sad,0.45126378536224365
8,sad,angry,-0.24691101908683777
8,sad,happy,-0.27892449498176575
8,sad,sad,-0.016310404986143112
8,sad,angry,0.03319438919425011
8,sad,happy,-0.28255513310432434
8,sad,sad,0.2557086646556854
8,sad,angry,-0.10748308897018433
12,sad,happy,-0.8412877321243286
12,sad,sad,0.46997153759002686
12,sad,angry,-0.19560199975967407
12,sad,happy,-0.427476704120636
12,sad,sad,0.31055617332458496
12,sad,angry,-0.25388455390930176
12,sad,happy,-0.6155824065208435
12,sad,sad,0.5801598429679871
12,sad,angry,-0.17913705110549927
12,sad,happy,-0.48145049810409546
12,sad,sad,0.24411077797412872
12,sad,angry,-0.23926414549350739
12,sad,happy,-0.5351784229278564
12,sad,sad,0.3741748332977295
12,sad,angry,-0.2251787781715393
12,sad,happy,-0.5789777636528015
12,sad,sad,0.37749969959259033
12,sad,angry,-0.1566767692565918
12,sad,happy,-0.19488590955734253
12,sad,sad,0.011436866596341133
12,sad,angry,-0.2334696650505066
12,sad,happy,-0.41382285952568054
12,sad,sad,0.24029165506362915
12,sad,angry,-0.3698037266731262
12,sad,happy,-0.3739514946937561
12,sad,sad,0.20366281270980835
12,sad,angry,-0.4826502501964569
12,sad,happy,-0.3823249936103821
12,sad,sad,0.4228345453739166
12,sad,angry,-0.3747159540653229
12,sad,happy,-0.5174494385719299
12,sad,sad,0.6585052013397217
12,sad,angry,-0.435630738735199
12,sad,happy,-0.5969766974449158
12,sad,sad,0.5260943174362183
12,sad,angry,-0.191308856010437
12,sad,happy,-0.1650572419166565
12,sad,sad,0.0963466614484787
12,sad,angry,-0.4419209361076355
12,sad,happy,-0.7218446731567383
12,sad,sad,0.5747416019439697
12,sad,angry,-0.14283624291419983
12,sad,happy,0.04035666584968567
12,sad,sad,-0.11108655482530594
12,sad,angry,-0.4724656343460083
12,sad,happy,-0.6707626581192017
12,sad,sad,0.29245662689208984
12,sad,angry,-0.04582270234823227
12,sad,happy,-0.8200031518936157
12,sad,sad,0.8170367479324341
12,sad,angry,-0.30052486062049866
12,sad,happy,-0.5164690613746643
12,sad,sad,0.5717347264289856
12,sad,angry,-0.34573590755462646
12,sad,happy,-0.593681812286377
12,sad,sad,0.7461909055709839
12,sad,angry,-0.4172267019748688
12,sad,happy,-0.7022383809089661
12,sad,sad,0.6974828839302063
12,sad,angry,-0.22293443977832794
12,sad,happy,-0.3131583034992218
12,sad,sad,0.33887016773223877
12,sad,angry,-0.47038134932518005
12,sad,happy,-0.5815837383270264
12,sad,sad,0.45439958572387695
12,sad,angry,-0.41547495126724243
12,sad,happy,-0.6088706254959106
12,sad,sad,0.4272923171520233
12,sad,angry,-0.1451805979013443
12,sad,happy,-0.6481478214263916
12,sad,sad,0.5970792770385742
12,sad,angry,-0.2797723412513733
12,sad,happy,-0.24363866448402405
12,sad,sad,0.42541617155075073
12,sad,angry,-0.4024321436882019
12,sad,happy,-0.38945314288139343
12,sad,sad,0.1549830138683319
12,sad,angry,-0.17924529314041138
12,sad,happy,-0.5487026572227478
12,sad,sad,0.4348192512989044
12,sad,angry,-0.1441211700439453
12,sad,happy,-0.37817642092704773
12,sad,sad,0.3200046718120575
12,sad,angry,-0.3185899257659912
12,sad,happy,-0.46042343974113464
12,sad,sad,0.5234644412994385
12,sad,angry,-0.3462012708187103
12,sad,happy,-0.5433693528175354
12,sad,sad,0.7274758815765381
12,sad,angry,-0.5961031913757324
12,sad,happy,-0.6631186008453369
12,sad,sad,0.23894858360290527
12,sad,angry,-0.007835902273654938
12,sad,happy,-0.776425838470459
12,sad,sad,0.6202217936515808
12,sad,angry,-0.13998398184776306
12,sad,happy,-0.5628939270973206
12,sad,sad,0.32727402448654175
12,sad,angry,-0.3354894518852234
12,sad,happy,-0.6674135327339172
12,sad,sad,0.5057084560394287
12,sad,angry,-0.1986125260591507
12,sad,happy,-0.49715864658355713
12,sad,sad,0.5617495179176331
12,sad,angry,-0.4098489284515381
12,sad,happy,0.09040576219558716
12,sad,sad,-0.011605601757764816
12,sad,angry,-0.6262639760971069
12,sad,happy,-0.4445590674877167
12,sad,sad,0.2465016394853592
12,sad,angry,-0.24005790054798126
12,sad,happy,-0.4876489043235779
12,sad,sad,0.32551032304763794
12,sad,angry,-0.19738177955150604
12,sad,happy,-0.9433634281158447
12,sad,sad,0.8588886260986328
12,sad,angry,-0.16656038165092468
12,sad,happy,-0.7092427611351013
12,sad,sad,0.5487257242202759
12,sad,angry,-0.22643759846687317
12,sad,happy,-0.9302515983581543
12,sad,sad,0.5623586773872375
12,sad,angry,0.1500030905008316
12,sad,happy,-0.2506001889705658
12,sad,sad,0.44859522581100464
12,sad,angry,-0.5228177905082703
12,sad,happy,-0.30492129921913147
12,sad,sad,0.2737715542316437
12,sad,angry,-0.3976532220840454
12,sad,happy,-0.1308809369802475
12,sad,sad,0.1977955549955368
12,sad,angry,-0.569809079170227
12,sad,happy,-0.39605072140693665
12,sad,sad,0.3175346255302429
12,sad,angry,-0.3854653239250183
12,sad,happy,-0.5907509326934814
12,sad,sad,0.3914796710014343
12,sad,angry,-0.1971651315689087
12,sad,happy,-0.7179020643234253
12,sad,sad,0.46857279539108276
12,sad,angry,-0.15806198120117188
12,sad,happy,-0.3852325677871704
12,sad,sad,0.46779000759124756
12,sad,angry,-0.5067421197891235
12,sad,happy,-0.7425723671913147
12,sad,sad,0.4049975872039795
12,sad,angry,-0.1363028883934021
12,sad,happy,-0.35892897844314575
12,sad,sad,0.20015409588813782
12,sad,angry,-0.1658046841621399
12,sad,happy,-0.48080986738204956
12,sad,sad,0.28393518924713135
12,sad,angry,-0.3942941427230835
12,sad,happy,-0.46424877643585205
12,sad,sad,0.5913953185081482
12,sad,angry,-0.3599541187286377
12,sad,happy,-0.6657655239105225
12,sad,sad,0.7109536528587341
12,sad,angry,-0.4489970803260803
12,sad,happy,-0.3908834755420685
12,sad,sad,0.3954274356365204
12,sad,angry,-0.4019351303577423
12,sad,happy,-0.6734564900398254
12,sad,sad,0.4954911470413208
12,sad,angry,-0.10863444954156876
12,sad,happy,-0.7465718388557434
12,sad,sad,0.5846800804138184
12,sad,angry,-0.05770048126578331
12,sad,happy,-0.638185977935791
12,sad,sad,0.3627118468284607
12,sad,angry,0.01133568212389946
12,sad,happy,-0.3727681338787079
12,sad,sad,0.46731147170066833
12,sad,angry,-0.3721149265766144
12,sad,happy,0.03038249909877777
12,sad,sad,-0.025480948388576508
12,sad,angry,-0.442438542842865
12,sad,happy,-0.41692590713500977
12,sad,sad,0.3695094585418701
12,sad,angry,-0.3013812303543091
12,sad,happy,-0.4853520691394806
12,sad,sad,0.3703900873661041
12,sad,angry,-0.17239877581596375
12,sad,happy,-0.5954583883285522
12,sad,sad,0.6312189102172852
12,sad,angry,-0.1334412395954132
12,sad,happy,-0.47933539748191833
12,sad,sad,0.24702051281929016
12,sad,angry,-0.10097621381282806
12,sad,happy,-0.537550687789917
12,sad,sad,0.3818625807762146
12,sad,angry,-0.13614150881767273
16,sad,happy,-0.8984649181365967
16,sad,sad,0.5616073608398438
16,sad,angry,-0.3281506299972534
16,sad,happy,-0.4036506116390228
16,sad,sad,0.33166080713272095
16,sad,angry,-0.43026095628738403
16,sad,happy,-0.5555703043937683
16,sad,sad,0.6320792436599731
16,sad,angry,-0.3581516742706299
16,sad,happy,-0.524238109588623
16,sad,sad,0.35877883434295654
16,sad,angry,-0.4386357069015503
16,sad,happy,-0.5643647313117981
16,sad,sad,0.35906869173049927
16,sad,angry,-0.2509261965751648
16,sad,happy,-0.5592542290687561
16,sad,sad,0.3470340669155121
16,sad,angry,-0.2143406867980957
16,sad,happy,-0.22957955300807953
16,sad,sad,-0.03568284958600998
16,sad,angry,-0.1848285049200058
16,sad,happy,-0.5531227588653564
16,sad,sad,0.35291558504104614
16,sad,angry,-0.4423291087150574
16,sad,happy,-0.4326992630958557
16,sad,sad,0.3308117091655731
16,sad,angry,-0.6780545711517334
16,sad,happy,-0.4364948272705078
16,sad,sad,0.4604836404323578
16,sad,angry,-0.5053284764289856
16,sad,happy,-0.6000893115997314
16,sad,sad,0.8291934728622437
16,sad,angry,-0.6216684579849243
16,sad,happy,-0.5554409623146057
16,sad,sad,0.5616885423660278
16,sad,angry,-0.3784581422805786
16,sad,happy,-0.2459840178489685
16,sad,sad,0.23644548654556274
16,sad,angry,-0.5702654123306274
16,sad,happy,-0.7116140127182007
16,sad,sad,0.5415923595428467
16,sad,angry,-0.31563854217529297
16,sad,happy,-0.00021520256996154785
16,sad,sad,-0.05251969024538994
16,sad,angry,-0.5913698673248291
16,sad,happy,-0.6461180448532104
16,sad,sad,0.30749839544296265
16,sad,angry,-0.15996630489826202
16,sad,happy,-0.835063636302948
16,sad,sad,0.7997239828109741
16,sad,angry,-0.3062083423137665
16,sad,happy,-0.5831513404846191
16,sad,sad,0.6429362893104553
16,sad,angry,-0.4996253550052643
16,sad,happy,-0.6580681204795837
16,sad,sad,0.7714646458625793
16,sad,angry,-0.4992687702178955
16,sad,happy,-0.8241761922836304
16,sad,sad,0.7486369013786316
16,sad,angry,-0.3213205933570862
16,sad,happy,-0.2766290009021759
16,sad,sad,0.32098495960235596
16,sad,angry,-0.5323482751846313
16,sad,happy,-0.6901276111602783
16,sad,sad,0.5657250881195068
16,sad,angry,-0.5090892910957336
16,sad,happy,-0.586735188961029
16,sad,sad,0.33902135491371155
16,sad,angry,-0.09200351685285568
16,sad,happy,-0.5968155264854431
16,sad,sad,0.5597934126853943
16,sad,angry,-0.37987786531448364
16,sad,happy,-0.3192675709724426
16,sad,sad,0.43209657073020935
16,sad,angry,-0.3729461133480072
16,sad,happy,-0.49782615900039673
16,sad,sad,0.23135918378829956
16,sad,angry,-0.2636262774467468
16,sad,happy,-0.6077895760536194
16,sad,sad,0.5083745718002319
16,sad,angry,-0.2418644279241562
16,sad,happy,-0.4632504880428314
16,sad,sad,0.35745349526405334
16,sad,angry,-0.39348334074020386
16,sad,happy,-0.5940982699394226
16,sad,sad,0.6368690133094788
16,sad,angry,-0.4188709855079651
16,sad,happy,-0.4819519817829132
16,sad,sad,0.5490071773529053
16,sad,angry,-0.4367438554763794
16,sad,happy,-0.649650514125824
16,sad,sad,0.19991721212863922
16,sad,angry,-0.0047067515552043915
16,sad,happy,-0.8224737644195557
16,sad,sad,0.5856660604476929
16,sad,angry,-0.1460176557302475
16,sad,happy,-0.4880524277687073
16,sad,sad,0.26744064688682556
16,sad,angry,-0.46989643573760986
16,sad,happy,-0.6947135329246521
16,sad,sad,0.567518413066864
16,sad,angry,-0.33240756392478943
16,sad,happy,-0.5563874840736389
16,sad,sad,0.6898192167282104
16,sad,angry,-0.5782995223999023
16,sad,happy,0.10421992838382721
16,sad,sad,0.05254928022623062
16,sad,angry,-0.8108794689178467
16,sad,happy,-0.3500048518180847
16,sad,sad,0.07920289039611816
16,sad,angry,-0.20967137813568115
16,sad,happy,-0.5524923205375671
16,sad,sad,0.4407294690608978
16,sad,angry,-0.26504847407341003
16,sad,happy,-0.8879944682121277
16,sad,sad,0.8467117547988892
16,sad,angry,-0.3256479501724243
16,sad,happy,-0.7037907242774963
16,sad,sad,0.6172232627868652
16,sad,angry,-0.3452625274658203
16,sad,happy,-0.8671376705169678
16,sad,sad,0.4730861783027649
16,sad,angry,0.054409366101026535
16,sad,happy,-0.13717429339885712
16,sad,sad,0.27358829975128174
16,sad,angry,-0.5097788572311401
16,sad,happy,-0.3459281921386719
16,sad,sad,0.4183509349822998
16,sad,angry,-0.5801517963409424
16,sad,happy,-0.14058171212673187
16,sad,sad,0.23727759718894958
16,sad,angry,-0.7295325994491577
16,sad,happy,-0.44713538885116577
16,sad,sad,0.36369362473487854
16,sad,angry,-0.4988344609737396
16,sad,happy,-0.5532141923904419
16,sad,sad,0.3440062999725342
16,sad,angry,-0.32354044914245605
16,sad,happy,-0.7626231908798218
16,sad,sad,0.5744242072105408
16,sad,angry,-0.3032909631729126
16,sad,happy,-0.5349203944206238
16,sad,sad,0.5681542754173279
16,sad,angry,-0.4766805171966553
16,sad,happy,-0.8279383182525635
16,sad,sad,0.4773598611354828
16,sad,angry,-0.16602906584739685
16,sad,happy,-0.4819035530090332
16,sad,sad,0.33057910203933716
16,sad,angry,-0.2275363951921463
16,sad,happy,-0.5760313272476196
16,sad,sad,0.3848865032196045
16,sad,angry,-0.5011884570121765
16,sad,happy,-0.59108567237854
16,sad,sad,0.6472566723823547
16,sad,angry,-0.44852739572525024
16,sad,happy,-0.6281682848930359
16,sad,sad,0.7041555047035217
16,sad,angry,-0.4741840362548828
16,sad,happy,-0.5004022717475891
16,sad,sad,0.41993820667266846
16,sad,angry,-0.34296107292175293
16,sad,happy,-0.6260719895362854
16,sad,sad,0.46706199645996094
16,sad,angry,-0.22123056650161743
16,sad,happy,-0.8238511085510254
16,sad,sad,0.6043689250946045
16,sad,angry,-0.15110504627227783
16,sad,happy,-0.6938098073005676
16,sad,sad,0.42675045132637024
16,sad,angry,-0.1439988911151886
16,sad,happy,-0.42878270149230957
16,sad,sad,0.5831634402275085
16,sad,angry,-0.5057873725891113
16,sad,happy,-0.01649468019604683
16,sad,sad,0.05980565771460533
16,sad,angry,-0.48553764820098877
16,sad,happy,-0.41545143723487854
16,sad,sad,0.27356642484664917
16,sad,angry,-0.3161831796169281
16,sad,happy,-0.6487636566162109
16,sad,sad,0.5471634864807129
16,sad,angry,-0.2784481942653656
16,sad,happy,-0.5977030396461487
16,sad,sad,0.5861143469810486
16,sad,angry,-0.2052323818206787
16,sad,happy,-0.6351041197776794
16,sad,sad,0.4051271975040436
16,sad,angry,-0.19999831914901733
16,sad,happy,-0.7094707489013672
16,sad,sad,0.5628495812416077
16,sad,angry,-0.24370481073856354
20,sad,happy,-0.9938469529151917
20,sad,sad,0.9762932658195496
20,sad,angry,-0.5099034309387207
20,sad,happy,-0.605877697467804
20,sad,sad,0.6987946629524231
20,sad,angry,-0.2299743890762329
20,sad,happy,-0.6834049224853516
20,sad,sad,1.0632367134094238
20,sad,angry,-0.4154914617538452
20,sad,happy,-0.5269874930381775
20,sad,sad,0.31364408135414124
20,sad,angry,-0.4869755208492279
20,sad,happy,-0.7943583130836487
20,sad,sad,0.8328126668930054
20,sad,angry,-0.2953580319881439
20,sad,happy,-0.718647837638855
20,sad,sad,0.8345469236373901
20,sad,angry,-0.24136507511138916
20,sad,happy,-0.3518659174442291
20,sad,sad,0.18624144792556763
20,sad,angry,-0.040586575865745544
20,sad,happy,-0.6923239231109619
20,sad,sad,0.653784453868866
20,sad,angry,-0.42475175857543945
20,sad,happy,-0.5026453733444214
20,sad,sad,0.6337741613388062
20,sad,angry,-0.6289621591567993
20,sad,happy,-0.4748193025588989
20,sad,sad,0.7513465881347656
20,sad,angry,-0.5736069679260254
20,sad,happy,-0.6771858930587769
20,sad,sad,1.052651047706604
20,sad,angry,-0.736129879951477
20,sad,happy,-0.7766088247299194
20,sad,sad,0.9786041378974915
20,sad,angry,-0.2744763493537903
20,sad,happy,-0.3088443875312805
20,sad,sad,0.30128028988838196
20,sad,angry,-0.5412742495536804
20,sad,happy,-0.9211483001708984
20,sad,sad,1.114870548248291
20,sad,angry,-0.27003908157348633
20,sad,happy,0.10801491141319275
20,sad,sad,0.025222040712833405
20,sad,angry,-0.7859576344490051
20,sad,happy,-0.8486113548278809
20,sad,sad,0.5951108932495117
20,sad,angry,-0.10496089607477188
20,sad,happy,-0.9737638235092163
20,sad,sad,0.9683921337127686
20,sad,angry,-0.2857470214366913
20,sad,happy,-0.951215922832489
20,sad,sad,1.0886108875274658
20,sad,angry,-0.35837942361831665
20,sad,happy,-0.9099939465522766
20,sad,sad,1.3618855476379395
20,sad,angry,-0.7104510068893433
20,sad,happy,-1.0283348560333252
20,sad,sad,1.061877727508545
20,sad,angry,-0.02545308507978916
20,sad,happy,-0.5290217399597168
20,sad,sad,0.6271846294403076
20,sad,angry,-0.3584137558937073
20,sad,happy,-0.8928599953651428
20,sad,sad,0.9993877410888672
20,sad,angry,-0.5247396230697632
20,sad,happy,-0.7860398292541504
20,sad,sad,0.6064333319664001
20,sad,angry,-0.16378861665725708
20,sad,happy,-0.892058253288269
20,sad,sad,1.1483278274536133
20,sad,angry,-0.40988096594810486
20,sad,happy,-0.4869128465652466
20,sad,sad,0.9683637022972107
20,sad,angry,-0.41467559337615967
20,sad,happy,-0.7938494086265564
20,sad,sad,0.38371872901916504
20,sad,angry,-0.08104865998029709
20,sad,happy,-0.8725289106369019
20,sad,sad,0.822888195514679
20,sad,angry,-0.14945641160011292
20,sad,happy,-0.5108243227005005
20,sad,sad,0.7273272275924683
20,sad,angry,-0.5613964200019836
20,sad,happy,-0.75046706199646
20,sad,sad,1.030205488204956
20,sad,angry,-0.41201287508010864
20,sad,happy,-0.6152005195617676
20,sad,sad,0.8476536870002747
20,sad,angry,-0.5002519488334656
20,sad,happy,-0.8429902195930481
20,sad,sad,0.5272020101547241
20,sad,angry,-0.1527279168367386
20,sad,happy,-1.120512843132019
20,sad,sad,1.049102783203125
20,sad,angry,-0.16061297059059143
20,sad,happy,-0.6037778258323669
20,sad,sad,0.4921913146972656
20,sad,angry,-0.4789525866508484
20,sad,happy,-0.8158580660820007
20,sad,sad,0.8870010375976562
20,sad,angry,-0.47476714849472046
20,sad,happy,-0.7658655047416687
20,sad,sad,1.0872081518173218
20,sad,angry,-0.5379693508148193
20,sad,happy,0.1076432317495346
20,sad,sad,0.3514712452888489
20,sad,angry,-1.0284568071365356
20,sad,happy,-0.6208374500274658
20,sad,sad,0.4483983814716339
20,sad,angry,-0.11659696698188782
20,sad,happy,-0.7126491069793701
20,sad,sad,0.6123477816581726
20,sad,angry,-0.21355634927749634
20,sad,happy,-1.1522363424301147
20,sad,sad,1.3806443214416504
20,sad,angry,-0.33965349197387695
20,sad,happy,-0.9397076964378357
20,sad,sad,1.0202043056488037
20,sad,angry,-0.3399658501148224
20,sad,happy,-1.2412641048431396
20,sad,sad,0.7332245707511902
20,sad,angry,0.32741579413414
20,sad,happy,-0.2556941509246826
20,sad,sad,0.6408404111862183
20,sad,angry,-0.6499450206756592
20,sad,happy,-0.609174370765686
20,sad,sad,0.7968668341636658
20,sad,angry,-0.5017220973968506
20,sad,happy,-0.349653422832489
20,sad,sad,0.6746746301651001
20,sad,angry,-0.7970812320709229
20,sad,happy,-0.6347547173500061
20,sad,sad,0.7744332551956177
20,sad,angry,-0.5466572046279907
20,sad,happy,-0.6501712203025818
20,sad,sad,0.887910008430481
20,sad,angry,-0.4400257170200348
20,sad,happy,-1.0205930471420288
20,sad,sad,0.839250922203064
20,sad,angry,-0.25961896777153015
20,sad,happy,-0.5639028549194336
20,sad,sad,1.0347126722335815
20,sad,angry,-0.7710592150688171
20,sad,happy,-1.0279033184051514
20,sad,sad,0.7658215761184692
20,sad,angry,-0.1040327176451683
20,sad,happy,-0.6326041221618652
20,sad,sad,0.4994822144508362
20,sad,angry,-0.13146205246448517
20,sad,happy,-0.6841691732406616
20,sad,sad,0.7344793677330017
20,sad,angry,-0.5760024189949036
20,sad,happy,-0.6982871294021606
20,sad,sad,0.8839066028594971
20,sad,angry,-0.43708646297454834
20,sad,happy,-0.8431092500686646
20,sad,sad,1.1979401111602783
20,sad,angry,-0.6145182847976685
20,sad,happy,-0.4645530581474304
20,sad,sad,0.6973904371261597
20,sad,angry,-0.48876723647117615
20,sad,happy,-0.7318474054336548
20,sad,sad,1.0053520202636719
20,sad,angry,-0.40016210079193115
20,sad,happy,-1.2174358367919922
20,sad,sad,1.1254472732543945
20,sad,angry,0.039406925439834595
20,sad,happy,-0.8805545568466187
20,sad,sad,0.6877602338790894
20,sad,angry,-0.12023761123418808
20,sad,happy,-0.5922715067863464
20,sad,sad,0.9174941778182983
20,sad,angry,-0.46412068605422974
20,sad,happy,0.06052443012595177
20,sad,sad,0.1857200562953949
20,sad,angry,-0.5735757350921631
20,sad,happy,-0.5211217999458313
20,sad,sad,0.5052411556243896
20,sad,angry,-0.30405667424201965
20,sad,happy,-0.8879594802856445
20,sad,sad,0.6788982152938843
20,sad,angry,-0.04844209924340248
20,sad,happy,-0.8480793833732605
20,sad,sad,1.0019173622131348
20,sad,angry,-0.08793602883815765
20,sad,happy,-0.9030803442001343
20,sad,sad,0.6680642366409302
20,sad,angry,-0.03812623769044876
20,sad,happy,-0.8755679726600647
20,sad,sad,0.8630340099334717
20,sad,angry,-0.21361228823661804
8,angry,happy,-0.19750702381134033
8,angry,sad,-0.09372837841510773
8,angry,angry,-0.04235696420073509
8,angry,happy,-0.2492305189371109
8,angry,sad,-0.0717630460858345
8,angry,angry,-0.11446020007133484
8,angry,happy,-0.35279232263565063
8,angry,sad,0.10013992339372635
8,angry,angry,-0.12239598482847214
8,angry,happy,0.05663301795721054
8,angry,sad,-0.1562996208667755
8,angry,angry,-0.317873477935791
8,angry,happy,-0.34191882610321045
8,angry,sad,0.038905076682567596
8,angry,angry,0.11268916726112366
8,angry,happy,-0.2774510383605957
8,angry,sad,-0.005837049335241318
8,angry,angry,-0.001370871439576149
8,angry,happy,-0.2124505490064621
8,angry,sad,-0.0997488871216774
8,angry,angry,-0.12686118483543396
8,angry,happy,-0.47659677267074585
8,angry,sad,0.01517077162861824
8,angry,angry,0.14915433526039124
8,angry,happy,-0.18536023795604706
8,angry,sad,-0.26372048258781433
8,angry,angry,0.17143696546554565
8,angry,happy,-0.21824653446674347
8,angry,sad,0.08148299157619476
8,angry,angry,-0.21395698189735413
8,angry,happy,0.020004769787192345
8,angry,sad,-0.08912023901939392
8,angry,angry,-0.34513914585113525
8,angry,happy,-0.007172726094722748
8,angry,sad,-0.30561989545822144
8,angry,angry,-0.1310347020626068
8,angry,happy,-0.26545479893684387
8,angry,sad,-0.1000317856669426
8,angry,angry,0.07273203134536743
8,angry,happy,-0.3910231590270996
8,angry,sad,0.09027708321809769
8,angry,angry,0.11900681257247925
8,angry,happy,-0.30905604362487793
8,angry,sad,-0.02140899933874607
