layer,source_emotion,eval_vector_emotion,score
8,angry,angry,1.5080311298370361
8,angry,happy,1.5201290845870972
8,angry,sad,1.4645437002182007
8,angry,angry,1.4989869594573975
8,angry,happy,1.3652255535125732
8,angry,sad,1.391094446182251
8,angry,angry,1.4033805131912231
8,angry,happy,1.83622145652771
8,angry,sad,1.886303424835205
8,angry,angry,1.792215347290039
8,angry,happy,1.5312031507492065
8,angry,sad,1.50931715965271
8,angry,angry,1.4993754625320435
8,angry,happy,1.2291295528411865
8,angry,sad,1.2840814590454102
8,angry,angry,1.3701865673065186
8,angry,happy,1.4128164052963257
8,angry,sad,1.3765907287597656
8,angry,angry,1.3682703971862793
8,angry,happy,1.2012321949005127
8,angry,sad,1.17134690284729
8,angry,angry,1.2257672548294067
8,angry,happy,1.2305866479873657
8,angry,sad,1.2165993452072144
8,angry,angry,1.2397030591964722
8,angry,happy,1.607177972793579
8,angry,sad,1.6353607177734375
8,angry,angry,1.5936028957366943
8,angry,happy,1.8740055561065674
8,angry,sad,1.9195868968963623
8,angry,angry,1.9292670488357544
8,angry,happy,1.5516610145568848
8,angry,sad,1.5380712747573853
8,angry,angry,1.5881378650665283
8,angry,happy,1.6723387241363525
8,angry,sad,1.7222754955291748
8,angry,angry,1.662170171737671
8,angry,happy,1.3696296215057373
8,angry,sad,1.4092440605163574
8,angry,angry,1.4223575592041016
8,angry,happy,1.5184625387191772
8,angry,sad,1.5623843669891357
8,angry,angry,1.5802193880081177
8,angry,happy,1.8363385200500488
8,angry,sad,1.8702936172485352
8,angry,angry,1.9364957809448242
8,angry,happy,1.5658915042877197
8,angry,sad,1.565848708152771
8,angry,angry,1.548316240310669
8,angry,happy,1.6819746494293213
8,angry,sad,1.724016547203064
8,angry,angry,1.7401779890060425
8,angry,happy,1.3163822889328003
8,angry,sad,1.2853151559829712
8,angry,angry,1.34572172164917
12,angry,happy,2.149345636367798
12,angry,sad,2.0883054733276367
12,angry,angry,2.231466770172119
12,angry,happy,2.5782392024993896
12,angry,sad,2.5614876747131348
12,angry,angry,2.639800786972046
12,angry,happy,2.3075056076049805
12,angry,sad,2.3589401245117188
12,angry,angry,2.4007010459899902
12,angry,happy,2.137238025665283
12,angry,sad,2.0515623092651367
12,angry,angry,2.1357474327087402
12,angry,happy,1.9717841148376465
12,angry,sad,1.993445634841919
12,angry,angry,2.1440234184265137
12,angry,happy,2.040672779083252
12,angry,sad,2.087498188018799
12,angry,angry,2.1548423767089844
12,angry,happy,2.150918960571289
12,angry,sad,2.1787168979644775
12,angry,angry,2.216846466064453
12,angry,happy,2.165969133377075
12,angry,sad,2.2104344367980957
12,angry,angry,2.289879322052002
12,angry,happy,1.5366286039352417
12,angry,sad,1.482669472694397
12,angry,angry,1.6736379861831665
12,angry,happy,2.3796682357788086
12,angry,sad,2.366057872772217
12,angry,angry,2.403669595718384
12,angry,happy,2.329690456390381
12,angry,sad,2.277719497680664
12,angry,angry,2.2892072200775146
12,angry,happy,1.9044042825698853
12,angry,sad,1.8322746753692627
12,angry,angry,1.867701530456543
12,angry,happy,1.7322256565093994
12,angry,sad,1.8091450929641724
12,angry,angry,1.8769962787628174
12,angry,happy,1.8250027894973755
12,angry,sad,1.8530499935150146
12,angry,angry,1.9932677745819092
12,angry,happy,1.9412150382995605
12,angry,sad,1.9845118522644043
12,angry,angry,2.0619008541107178
12,angry,happy,2.079566717147827
12,angry,sad,2.0808820724487305
12,angry,angry,2.0634677410125732
12,angry,happy,1.5431760549545288
12,angry,sad,1.5243977308273315
12,angry,angry,1.566330909729004
12,angry,happy,2.103982925415039
12,angry,sad,2.1503171920776367
12,angry,angry,2.2434208393096924
12,angry,happy,2.2452595233917236
12,angry,sad,2.299708366394043
12,angry,angry,2.3413586616516113
12,angry,happy,2.079648017883301
12,angry,sad,2.1220107078552246
12,angry,angry,2.2777228355407715
12,angry,happy,2.402939558029175
12,angry,sad,2.396613836288452
12,angry,angry,2.459451675415039
12,angry,happy,2.133791446685791
12,angry,sad,2.173168182373047
12,angry,angry,2.2251389026641846
12,angry,happy,2.350013256072998
12,angry,sad,2.303130626678467
12,angry,angry,2.3119449615478516
12,angry,happy,1.706510066986084
12,angry,sad,1.7659814357757568
12,angry,angry,1.715571403503418
12,angry,happy,1.9017953872680664
12,angry,sad,1.8480262756347656
12,angry,angry,1.9452173709869385
12,angry,happy,1.911015272140503
12,angry,sad,1.886397361755371
12,angry,angry,1.9317269325256348
12,angry,happy,1.9222571849822998
12,angry,sad,1.941802740097046
12,angry,angry,2.036295175552368
12,angry,happy,2.5389974117279053
12,angry,sad,2.5385563373565674
12,angry,angry,2.5078623294830322
12,angry,happy,1.582835078239441
12,angry,sad,1.5893592834472656
12,angry,angry,1.5664204359054565
12,angry,happy,1.6937975883483887
12,angry,sad,1.593580722808838
12,angry,angry,1.7259941101074219
12,angry,happy,2.225292682647705
12,angry,sad,2.1689553260803223
12,angry,angry,2.277529239654541
12,angry,happy,1.949213981628418
12,angry,sad,1.880589246749878
12,angry,angry,1.840179681777954
12,angry,happy,2.1051738262176514
12,angry,sad,2.1397743225097656
12,angry,angry,2.137214183807373
12,angry,happy,1.832000970840454
12,angry,sad,1.7309527397155762
12,angry,angry,1.779909610748291
12,angry,happy,2.1425163745880127
12,angry,sad,2.143139600753784
12,angry,angry,2.2073428630828857
12,angry,happy,2.0373735427856445
12,angry,sad,2.099121570587158
12,angry,angry,2.1930065155029297
12,angry,happy,1.9147214889526367
12,angry,sad,1.9060611724853516
12,angry,angry,1.9278075695037842
12,angry,happy,2.322073459625244
12,angry,sad,2.2873778343200684
12,angry,angry,2.402808666229248
12,angry,happy,2.1875405311584473
12,angry,sad,2.140561103820801
12,angry,angry,2.299558639526367
12,angry,happy,2.0204944610595703
12,angry,sad,2.196010112762451
12,angry,angry,2.171299695968628
12,angry,happy,2.481510639190674
12,angry,sad,2.531890392303467
12,angry,angry,2.6051502227783203
12,angry,happy,2.239483118057251
12,angry,sad,2.18156099319458
12,angry,angry,2.2921395301818848
12,angry,happy,1.9459956884384155
12,angry,sad,1.8073792457580566
12,angry,angry,1.9244636297225952
12,angry,happy,1.8581815958023071
12,angry,sad,1.788297176361084
12,angry,angry,1.7981748580932617
12,angry,happy,2.313406467437744
12,angry,sad,2.3961923122406006
12,angry,angry,2.4310145378112793
12,angry,happy,1.8879005908966064
12,angry,sad,1.8818328380584717
12,angry,angry,1.9695744514465332
12,angry,happy,2.3470962047576904
12,angry,sad,2.2697465419769287
12,angry,angry,2.2819929122924805
12,angry,happy,1.8695677518844604
12,angry,sad,1.8792965412139893
12,angry,angry,1.9293084144592285
12,angry,happy,2.504070281982422
12,angry,sad,2.5460143089294434
12,angry,angry,2.4665873050689697
12,angry,happy,2.074707269668579
12,angry,sad,2.0639255046844482
12,angry,angry,2.0666136741638184
12,angry,happy,1.8372368812561035
12,angry,sad,1.9040017127990723
12,angry,angry,2.0891973972320557
12,angry,happy,1.9192349910736084
12,angry,sad,1.88884437084198
12,angry,angry,1.9061633348464966
12,angry,happy,1.788631796836853
12,angry,sad,1.714231252670288
12,angry,angry,1.8126909732818604
12,angry,happy,1.7802050113677979
12,angry,sad,1.7482357025146484
12,angry,angry,1.8110183477401733
12,angry,happy,2.2769839763641357
12,angry,sad,2.313784599304199
12,angry,angry,2.260977029800415
12,angry,happy,2.3638100624084473
12,angry,sad,2.4297313690185547
12,angry,angry,2.4982388019561768
12,angry,happy,2.0074269771575928
12,angry,sad,2.0262248516082764
12,angry,angry,2.08010196685791
12,angry,happy,2.4278860092163086
12,angry,sad,2.5353705883026123
12,angry,angry,2.452625036239624
12,angry,happy,1.838343858718872
12,angry,sad,1.859055757522583
12,angry,angry,1.9571614265441895
12,angry,happy,2.2095847129821777
12,angry,sad,2.2555880546569824
12,angry,angry,2.26531982421875
12,angry,happy,2.3912529945373535
12,angry,sad,2.4796535968780518
12,angry,angry,2.5997209548950195
12,angry,happy,2.0788164138793945
12,angry,sad,2.0472936630249023
12,angry,angry,2.0630850791931152
12,angry,happy,2.248147964477539
12,angry,sad,2.3449654579162598
12,angry,angry,2.41225004196167
12,angry,happy,2.034099817276001
12,angry,sad,1.971059799194336
12,angry,angry,2.1063971519470215
16,angry,happy,2.2638378143310547
16,angry,sad,2.1888070106506348
16,angry,angry,2.344954013824463
16,angry,happy,2.738862991333008
16,angry,sad,2.747119903564453
16,angry,angry,2.843294620513916
16,angry,happy,2.4893016815185547
16,angry,sad,2.5208489894866943
16,angry,angry,2.5729589462280273
16,angry,happy,2.273090124130249
16,angry,sad,2.1610960960388184
16,angry,angry,2.2582719326019287
16,angry,happy,2.078134775161743
16,angry,sad,2.0675806999206543
16,angry,angry,2.232666015625
16,angry,happy,2.1347129344940186
16,angry,sad,2.1479640007019043
16,angry,angry,2.25870418548584
16,angry,happy,2.206712007522583
16,angry,sad,2.225428581237793
16,angry,angry,2.2709734439849854
16,angry,happy,2.382521152496338
16,angry,sad,2.4158315658569336
16,angry,angry,2.481274366378784
16,angry,happy,1.6807620525360107
16,angry,sad,1.6462243795394897
16,angry,angry,1.8205174207687378
16,angry,happy,2.417003870010376
16,angry,sad,2.393277406692505
16,angry,angry,2.440432071685791
16,angry,happy,2.537717819213867
16,angry,sad,2.4791016578674316
16,angry,angry,2.495551824569702
16,angry,happy,2.182260036468506
16,angry,sad,2.0895228385925293
16,angry,angry,2.1267619132995605
16,angry,happy,1.8236432075500488
16,angry,sad,1.9030661582946777
16,angry,angry,1.9681899547576904
16,angry,happy,1.7221488952636719
16,angry,sad,1.7551969289779663
16,angry,angry,1.9024120569229126
16,angry,happy,2.1032662391662598
16,angry,sad,2.153282642364502
16,angry,angry,2.223964214324951
16,angry,happy,2.163961410522461
16,angry,sad,2.1406474113464355
16,angry,angry,2.153470039367676
16,angry,happy,1.662261724472046
16,angry,sad,1.6619528532028198
16,angry,angry,1.6914674043655396
16,angry,happy,2.186638593673706
16,angry,sad,2.2255282402038574
16,angry,angry,2.3363454341888428
16,angry,happy,2.4111692905426025
16,angry,sad,2.4647579193115234
16,angry,angry,2.4958994388580322
16,angry,happy,2.3195066452026367
16,angry,sad,2.3328020572662354
16,angry,angry,2.4965226650238037
16,angry,happy,2.4055209159851074
16,angry,sad,2.3852643966674805
16,angry,angry,2.4441945552825928
16,angry,happy,2.2139976024627686
16,angry,sad,2.2573957443237305
16,angry,angry,2.309476852416992
16,angry,happy,2.447011947631836
16,angry,sad,2.392164707183838
16,angry,angry,2.430515766143799
16,angry,happy,1.7628369331359863
16,angry,sad,1.854250192642212
16,angry,angry,1.809913158416748
16,angry,happy,2.093618631362915
16,angry,sad,2.0365383625030518
16,angry,angry,2.1418955326080322
16,angry,happy,2.0566282272338867
16,angry,sad,1.9789669513702393
16,angry,angry,2.051098108291626
16,angry,happy,1.9491850137710571
16,angry,sad,1.9571291208267212
16,angry,angry,2.0527708530426025
16,angry,happy,2.687155246734619
16,angry,sad,2.6573331356048584
16,angry,angry,2.645298719406128
16,angry,happy,1.6668262481689453
16,angry,sad,1.657323956489563
16,angry,angry,1.649785041809082
16,angry,happy,1.7972450256347656
16,angry,sad,1.698385238647461
16,angry,angry,1.8285905122756958
16,angry,happy,2.270953893661499
16,angry,sad,2.201474905014038
16,angry,angry,2.332930326461792
16,angry,happy,2.172344923019409
16,angry,sad,2.1071512699127197
16,angry,angry,2.11643123626709
16,angry,happy,2.318068027496338
16,angry,sad,2.302058219909668
16,angry,angry,2.3463878631591797
16,angry,happy,1.951402187347412
16,angry,sad,1.842421531677246
16,angry,angry,1.916970133781433
16,angry,happy,2.229426860809326
16,angry,sad,2.2024998664855957
16,angry,angry,2.28820538520813
16,angry,happy,2.131845712661743
16,angry,sad,2.2134618759155273
16,angry,angry,2.2981321811676025
16,angry,happy,2.0519933700561523
16,angry,sad,1.9627491235733032
16,angry,angry,2.035857915878296
16,angry,happy,2.316615581512451
16,angry,sad,2.283132314682007
16,angry,angry,2.370069742202759
16,angry,happy,2.27349853515625
16,angry,sad,2.2166707515716553
16,angry,angry,2.3700544834136963
16,angry,happy,2.1129255294799805
16,angry,sad,2.255476951599121
16,angry,angry,2.254589080810547
16,angry,happy,2.6493117809295654
16,angry,sad,2.6932919025421143
16,angry,angry,2.765873908996582
16,angry,happy,2.3852109909057617
16,angry,sad,2.2700421810150146
16,angry,angry,2.415494918823242
16,angry,happy,2.0336055755615234
16,angry,sad,1.909340262413025
16,angry,angry,2.028589963912964
16,angry,happy,1.854688286781311
16,angry,sad,1.8166850805282593
16,angry,angry,1.7913932800292969
16,angry,happy,2.371189594268799
16,angry,sad,2.432137966156006
16,angry,angry,2.5111260414123535
16,angry,happy,2.157423973083496
16,angry,sad,2.169388771057129
16,angry,angry,2.230804443359375
16,angry,happy,2.534759044647217
16,angry,sad,2.4251227378845215
16,angry,angry,2.45762300491333
16,angry,happy,1.8699147701263428
16,angry,sad,1.8862636089324951
16,angry,angry,1.9263454675674438
16,angry,happy,2.641078472137451
16,angry,sad,2.6723484992980957
16,angry,angry,2.6219091415405273
16,angry,happy,2.242879867553711
16,angry,sad,2.233973979949951
16,angry,angry,2.2374086380004883
16,angry,happy,1.870941400527954
16,angry,sad,1.9312450885772705
16,angry,angry,2.112335205078125
16,angry,happy,1.9374852180480957
16,angry,sad,1.8968136310577393
16,angry,angry,1.9343550205230713
16,angry,happy,1.8184435367584229
16,angry,sad,1.7733474969863892
16,angry,angry,1.8697929382324219
16,angry,happy,1.7864816188812256
16,angry,sad,1.7517354488372803
16,angry,angry,1.8075814247131348
16,angry,happy,2.401102304458618
16,angry,sad,2.392934799194336
16,angry,angry,2.370116949081421
16,angry,happy,2.372173309326172
16,angry,sad,2.401337146759033
16,angry,angry,2.5148231983184814
16,angry,happy,2.1207010746002197
16,angry,sad,2.110851287841797
16,angry,angry,2.1930742263793945
16,angry,happy,2.677109718322754
16,angry,sad,2.7642979621887207
16,angry,angry,2.701550006866455
16,angry,happy,1.8967680931091309
16,angry,sad,1.8501721620559692
16,angry,angry,1.9742220640182495
16,angry,happy,2.3802285194396973
16,angry,sad,2.446291923522949
16,angry,angry,2.45233154296875
16,angry,happy,2.497931957244873
16,angry,sad,2.555431842803955
16,angry,angry,2.7084524631500244
16,angry,happy,2.282175064086914
16,angry,sad,2.2026453018188477
16,angry,angry,2.2249364852905273
16,angry,happy,2.4153409004211426
16,angry,sad,2.485996723175049
16,angry,angry,2.5622079372406006
16,angry,happy,2.1468870639801025
16,angry,sad,2.050201416015625
16,angry,angry,2.2253847122192383
20,angry,happy,2.725156307220459
20,angry,sad,2.6739208698272705
20,angry,angry,2.8650388717651367
20,angry,happy,3.398988723754883
20,angry,sad,3.4486989974975586
20,angry,angry,3.579085350036621
20,angry,happy,3.1613998413085938
20,angry,sad,3.1915690898895264
20,angry,angry,3.2997636795043945
20,angry,happy,2.8549270629882812
20,angry,sad,2.774333953857422
20,angry,angry,2.876323699951172
20,angry,happy,2.5828330516815186
20,angry,sad,2.6562230587005615
20,angry,angry,2.8903675079345703
20,angry,happy,2.6482529640197754
20,angry,sad,2.655155658721924
20,angry,angry,2.8141307830810547
20,angry,happy,2.6590261459350586
20,angry,sad,2.716571092605591
20,angry,angry,2.7612204551696777
20,angry,happy,3.019862651824951
20,angry,sad,3.0526275634765625
20,angry,angry,3.1649746894836426
20,angry,happy,2.0410990715026855
20,angry,sad,2.0406806468963623
20,angry,angry,2.2984275817871094
20,angry,happy,3.153613328933716
20,angry,sad,3.0712695121765137
20,angry,angry,3.121750831604004
20,angry,happy,3.2255754470825195
20,angry,sad,3.1386330127716064
20,angry,angry,3.1671204566955566
20,angry,happy,2.5191993713378906
20,angry,sad,2.380307197570801
20,angry,angry,2.4340343475341797
20,angry,happy,2.4329919815063477
20,angry,sad,2.5829825401306152
20,angry,angry,2.6909537315368652
20,angry,happy,2.33190655708313
20,angry,sad,2.418818950653076
20,angry,angry,2.5770530700683594
20,angry,happy,2.5181798934936523
20,angry,sad,2.6503310203552246
20,angry,angry,2.735531806945801
20,angry,happy,2.7422828674316406
20,angry,sad,2.769987106323242
20,angry,angry,2.737839698791504
20,angry,happy,1.8991936445236206
20,angry,sad,1.9460983276367188
20,angry,angry,2.030461549758911
20,angry,happy,2.812082052230835
20,angry,sad,2.9296839237213135
20,angry,angry,3.073901653289795
20,angry,happy,2.9227383136749268
20,angry,sad,3.069446325302124
20,angry,angry,3.075745105743408
20,angry,happy,2.8115389347076416
20,angry,sad,2.870528221130371
20,angry,angry,3.1176459789276123
20,angry,happy,2.966482400894165
20,angry,sad,3.004565715789795
20,angry,angry,3.066974401473999
20,angry,happy,2.9052305221557617
20,angry,sad,3.011744499206543
20,angry,angry,3.085646629333496
20,angry,happy,3.199148654937744
20,angry,sad,3.120288848876953
20,angry,angry,3.136003017425537
20,angry,happy,2.1886191368103027
20,angry,sad,2.377636671066284
20,angry,angry,2.319110870361328
20,angry,happy,2.5764737129211426
20,angry,sad,2.5080182552337646
20,angry,angry,2.6923675537109375
20,angry,happy,2.5838000774383545
20,angry,sad,2.542959451675415
20,angry,angry,2.5851259231567383
20,angry,happy,2.596921682357788
20,angry,sad,2.674581527709961
20,angry,angry,2.791438579559326
20,angry,happy,3.4575228691101074
20,angry,sad,3.447925329208374
20,angry,angry,3.4234840869903564
20,angry,happy,1.9974761009216309
20,angry,sad,2.0712714195251465
20,angry,angry,2.032365083694458
20,angry,happy,2.2436511516571045
20,angry,sad,2.067891836166382
20,angry,angry,2.272627115249634
20,angry,happy,2.8408870697021484
20,angry,sad,2.7900803089141846
20,angry,angry,3.013725996017456
20,angry,happy,2.7439136505126953
20,angry,sad,2.672611713409424
20,angry,angry,2.632744073867798
20,angry,happy,2.797483444213867
20,angry,sad,2.8514997959136963
20,angry,angry,2.857889175415039
20,angry,happy,2.246182680130005
20,angry,sad,2.15156626701355
20,angry,angry,2.2389822006225586
20,angry,happy,2.9641599655151367
20,angry,sad,2.9421684741973877
20,angry,angry,3.0789663791656494
20,angry,happy,2.83540678024292
20,angry,sad,2.9985501766204834
20,angry,angry,3.0936522483825684
20,angry,happy,2.630521774291992
20,angry,sad,2.5977025032043457
20,angry,angry,2.6821236610412598
20,angry,happy,3.199978828430176
20,angry,sad,3.1525425910949707
20,angry,angry,3.267103433609009
20,angry,happy,2.916952610015869
20,angry,sad,2.864929676055908
20,angry,angry,3.0761337280273438
20,angry,happy,2.8665096759796143
20,angry,sad,3.130601406097412
20,angry,angry,3.1271166801452637
20,angry,happy,3.218351364135742
20,angry,sad,3.335569381713867
20,angry,angry,3.4261269569396973
20,angry,happy,2.97527813911438
20,angry,sad,2.8415822982788086
20,angry,angry,3.014206886291504
20,angry,happy,2.5211892127990723
20,angry,sad,2.3361685276031494
20,angry,angry,2.4825611114501953
20,angry,happy,2.468111515045166
20,angry,sad,2.42838978767395
20,angry,angry,2.401094913482666
20,angry,happy,3.0730881690979004
20,angry,sad,3.190598249435425
20,angry,angry,3.3076653480529785
20,angry,happy,2.4510397911071777
20,angry,sad,2.500756025314331
20,angry,angry,2.591630697250366
20,angry,happy,3.0801799297332764
20,angry,sad,2.956669330596924
20,angry,angry,2.9609827995300293
20,angry,happy,2.6453239917755127
20,angry,sad,2.681081771850586
20,angry,angry,2.6827340126037598
20,angry,happy,3.4241952896118164
20,angry,sad,3.5011816024780273
20,angry,angry,3.3616981506347656
20,angry,happy,2.79508376121521
20,angry,sad,2.8402202129364014
20,angry,angry,2.8206989765167236
20,angry,happy,2.482238531112671
20,angry,sad,2.592162609100342
20,angry,angry,2.8496875762939453
20,angry,happy,2.4244420528411865
20,angry,sad,2.382002830505371
20,angry,angry,2.4050049781799316
20,angry,happy,2.1727027893066406
20,angry,sad,2.0956501960754395
20,angry,angry,2.2532362937927246
20,angry,happy,2.1648852825164795
20,angry,sad,2.149538993835449
20,angry,angry,2.2487728595733643
20,angry,happy,2.9407925605773926
20,angry,sad,2.9518516063690186
20,angry,angry,2.907215118408203
20,angry,happy,2.9705190658569336
20,angry,sad,3.0529351234436035
20,angry,angry,3.1667661666870117
20,angry,happy,2.4974799156188965
20,angry,sad,2.5244357585906982
20,angry,angry,2.6114346981048584
20,angry,happy,3.3535377979278564
20,angry,sad,3.5316646099090576
20,angry,angry,3.4360122680664062
20,angry,happy,2.2853753566741943
20,angry,sad,2.278900146484375
20,angry,angry,2.446986436843872
20,angry,happy,3.0528855323791504
20,angry,sad,3.1565585136413574
20,angry,angry,3.167273759841919
20,angry,happy,3.3120172023773193
20,angry,sad,3.481693744659424
20,angry,angry,3.6869938373565674
20,angry,happy,2.8950347900390625
20,angry,sad,2.824112892150879
20,angry,angry,2.807797431945801
20,angry,happy,2.856088161468506
20,angry,sad,3.0006508827209473
20,angry,angry,3.0656967163085938
20,angry,happy,2.5668041706085205
20,angry,sad,2.455735206604004
20,angry,angry,2.723968982696533
